timestamp,net_rx_kb_s,net_tx_kb_s
2026-05-10T09:21:03,0.02,0.01
2026-05-10T09:21:08,0.04,0.09
2026-05-10T09:21:13,0.04,0.09
2026-05-10T09:21:18,0.31,0.22
2026-05-10T09:21:23,0.31,0.22
2026-05-10T09:21:28,0.31,0.15
2026-05-10T09:21:33,0.31,0.15
2026-05-10T09:21:38,0.06,0.05
2026-05-10T09:21:43,0.06,0.05
2026-05-10T09:21:48,0.04,0.04
2026-05-10T09:21:53,0.04,0.04
2026-05-10T09:21:58,0.02,0.01
2026-05-10T09:22:03,0.02,0.01
2026-05-10T09:22:08,0.03,0.03
2026-05-10T09:22:13,0.03,0.03
2026-05-10T09:22:18,0.05,0.04
2026-05-10T09:22:23,0.05,0.04
2026-05-10T09:22:28,0.02,0.02
2026-05-10T09:22:33,0.02,0.02
2026-05-10T09:22:38,0.02,0.02
2026-05-10T09:22:43,0.02,0.02
2026-05-10T09:22:48,0.09,0.27
2026-05-10T09:22:53,0.09,0.27
2026-05-10T09:22:58,0.74,2.55
2026-05-10T09:23:03,0.74,2.55
2026-05-10T09:23:08,8.91,10.04
2026-05-10T09:23:13,8.91,10.04
2026-05-10T09:23:18,11.02,19.57
2026-05-10T09:23:23,11.02,19.57
2026-05-10T09:23:28,6.58,28.33
2026-05-10T09:23:33,6.58,28.33
2026-05-10T09:23:38,8.38,36.62
2026-05-10T09:23:43,8.38,36.62
2026-05-10T09:23:48,10.03,43.79
2026-05-10T09:23:53,10.03,43.79
2026-05-10T09:23:58,10.81,47.45
2026-05-10T09:24:03,10.81,47.45
2026-05-10T09:24:08,11.91,49.19
2026-05-10T09:24:13,11.91,49.19
2026-05-10T09:24:18,13.03,54.66
2026-05-10T09:24:23,13.03,54.66
2026-05-10T09:24:28,13.39,59.64
2026-05-10T09:24:33,13.39,59.64
2026-05-10T09:24:38,14.3,61.88
2026-05-10T09:24:43,14.3,61.88
2026-05-10T09:24:48,15.04,68.12
2026-05-10T09:24:53,15.04,68.12
