timestamp,cpu_total_pct,mem_used_mb,mem_total_mb,pg_active,pg_idle,pg_cache_hit_ratio,pg_tps_delta,target_pid_cpu_pct,target_pid_mem_mb
2026-05-23T04:02:35,7.1,1399,7941,0,2,99.99,7,5.9,159.7
2026-05-23T04:02:40,6.8,1392,7941,0,3,99.99,8,5.6,162.5
2026-05-23T04:02:45,19.5,1368,7941,0,3,99.99,28,18.6,162.2
2026-05-23T04:02:50,29.4,1371,7941,0,3,99.99,37,28.3,167.8
2026-05-23T04:02:55,32.6,1378,7941,0,3,99.99,49,31.4,175.0
2026-05-23T04:03:01,50.4,1381,7941,0,3,99.99,63,49.9,183.8
2026-05-23T04:03:06,51.6,1385,7941,0,5,99.99,82,51.1,190.4
2026-05-23T04:03:11,65.9,1390,7941,0,5,99.99,82,67.1,193.8
2026-05-23T04:03:17,75.6,1397,7941,0,5,99.99,95,76.4,198.8
2026-05-23T04:03:22,84.4,1394,7941,1,4,99.99,116,85.5,195.3
2026-05-23T04:03:27,86.4,1391,7941,0,5,99.99,122,87.2,195.5
2026-05-23T04:03:32,95.7,1393,7941,0,5,99.99,153,98.3,196.2
2026-05-23T04:03:38,99.5,1398,7941,0,5,99.99,140,103.5,196.4
2026-05-23T04:03:43,99.9,1403,7941,0,5,99.99,151,102.9,198.2
2026-05-23T04:03:48,99.8,1396,7941,0,4,99.99,146,101.4,199.4
2026-05-23T04:03:54,100.0,1406,7941,0,5,99.99,148,104.2,199.5
2026-05-23T04:03:59,99.8,1399,7941,0,6,99.99,128,102.2,200.1
2026-05-23T04:04:04,100.0,1403,7941,0,6,99.99,155,102.6,200.4
2026-05-23T04:04:10,99.9,1408,7941,0,6,99.99,138,103.6,201.1
2026-05-23T04:04:15,100.0,1403,7941,0,5,99.99,156,102.8,201.3
2026-05-23T04:04:20,99.8,1410,7941,0,5,99.99,144,103.5,201.7
2026-05-23T04:04:26,100.0,1397,7941,0,5,99.99,154,103.5,202.4
2026-05-23T04:04:31,100.0,1399,7941,0,6,99.99,118,103.6,202.5
2026-05-23T04:04:36,99.9,1396,7941,0,5,99.99,182,101.8,202.8
2026-05-23T04:04:42,99.9,1396,7941,0,5,99.99,132,103.7,202.9
2026-05-23T04:04:47,100.0,1399,7941,0,5,99.99,163,104.6,203.4
2026-05-23T04:04:53,100.0,1398,7941,0,5,99.99,144,104.7,203.5
2026-05-23T04:04:58,99.9,1403,7941,1,4,99.99,151,102.4,205.2
2026-05-23T04:05:03,99.6,1401,7941,0,5,99.99,121,101.8,205.3
2026-05-23T04:05:09,99.9,1404,7941,0,5,99.99,127,104.2,205.6
2026-05-23T04:05:14,100.0,1413,7941,0,5,99.99,152,103.8,211.9
2026-05-23T04:05:19,100.0,1413,7941,0,5,99.99,159,103.1,215.4
2026-05-23T04:05:25,100.0,1420,7941,0,6,99.99,151,103.0,217.3
2026-05-23T04:05:30,99.9,1436,7941,0,8,99.99,131,104.2,221.2
2026-05-23T04:05:35,100.0,1424,7941,0,6,99.99,182,101.2,221.4
2026-05-23T04:05:41,100.0,1425,7941,0,6,99.99,125,104.0,221.4
2026-05-23T04:05:46,99.8,1415,7941,0,5,99.99,164,101.8,222.6
2026-05-23T04:05:51,100.0,1420,7941,0,5,99.99,143,103.1,222.8
2026-05-23T04:05:57,100.0,1417,7941,0,5,99.99,136,103.7,223.0
2026-05-23T04:06:02,100.0,1426,7941,0,5,99.99,149,102.6,227.1
2026-05-23T04:06:07,99.9,1427,7941,0,5,99.99,135,103.4,227.2
2026-05-23T04:06:13,99.9,1432,7941,0,6,99.99,138,103.5,227.3
2026-05-23T04:06:18,100.0,1434,7941,0,7,99.99,140,103.9,227.3
2026-05-23T04:06:23,99.9,1436,7941,0,8,99.99,149,101.8,227.4
2026-05-23T04:06:29,99.9,1354,7941,0,8,99.99,141,101.0,227.4
