timestamp,net_rx_kb_s,net_tx_kb_s
2026-05-20T05:38:44,0.13,0.32
2026-05-20T05:38:49,0.13,0.32
2026-05-20T05:38:54,0.39,1.52
2026-05-20T05:38:59,0.39,1.52
2026-05-20T05:39:04,1.38,4.35
2026-05-20T05:39:09,1.38,4.35
2026-05-20T05:39:14,4.63,10.62
2026-05-20T05:39:19,4.63,10.62
2026-05-20T05:39:24,10.02,21.56
2026-05-20T05:39:29,10.02,21.56
2026-05-20T05:39:34,15.62,34.73
2026-05-20T05:39:39,15.62,34.73
2026-05-20T05:39:44,21.45,48.13
2026-05-20T05:39:49,21.45,48.13
2026-05-20T05:39:54,26.87,60.1
2026-05-20T05:39:59,26.87,60.1
2026-05-20T05:40:04,30.1,67.77
2026-05-20T05:40:09,30.1,67.77
2026-05-20T05:40:14,32.07,71.74
2026-05-20T05:40:19,32.07,71.74
2026-05-20T05:40:24,33.05,74.35
2026-05-20T05:40:29,33.05,74.35
2026-05-20T05:40:34,32.94,74.15
2026-05-20T05:40:39,32.94,74.15
2026-05-20T05:40:44,33.06,77.04
2026-05-20T05:40:49,33.06,77.04
2026-05-20T05:40:54,34.41,80.21
2026-05-20T05:40:59,34.41,80.21
2026-05-20T05:41:04,39.94,74.63
2026-05-20T05:41:09,39.94,74.63
2026-05-20T05:41:14,38.85,73.67
2026-05-20T05:41:19,38.85,73.67
2026-05-20T05:41:24,32.95,75.87
2026-05-20T05:41:29,32.95,75.87
2026-05-20T05:41:34,31.93,72.91
2026-05-20T05:41:39,31.93,72.91
2026-05-20T05:41:44,31.24,73.9
2026-05-20T05:41:49,31.24,73.9
2026-05-20T05:41:54,31.73,74.66
2026-05-20T05:41:59,31.73,74.66
2026-05-20T05:42:04,38.93,73.53
2026-05-20T05:42:09,38.93,73.53
2026-05-20T05:42:14,38.86,73.94
2026-05-20T05:42:19,38.86,73.94
2026-05-20T05:42:24,31.84,73.09
2026-05-20T05:42:29,31.84,73.09
2026-05-20T05:42:34,31.91,72.74
2026-05-20T05:42:39,31.91,72.74
2026-05-20T05:42:44,31.68,72.32
2026-05-20T05:42:49,31.68,72.32
2026-05-20T05:42:54,31.32,71.35
2026-05-20T05:42:59,31.32,71.35
2026-05-20T05:43:04,30.64,69.4
2026-05-20T05:43:09,30.64,69.4
2026-05-20T05:43:14,30.92,70.27
2026-05-20T05:43:19,30.92,70.27
2026-05-20T05:43:24,32.4,76.2
2026-05-20T05:43:29,32.4,76.2
2026-05-20T05:43:34,32.05,75.45
2026-05-20T05:43:39,32.05,75.45
2026-05-20T05:43:44,31.3,71.52
2026-05-20T05:43:49,31.3,71.52
2026-05-20T05:43:54,32.02,73.71
2026-05-20T05:43:59,32.02,73.71
2026-05-20T05:44:04,33.98,74.76
2026-05-20T05:44:09,33.98,74.76
2026-05-20T05:44:14,33.66,73.65
2026-05-20T05:44:19,33.66,73.65
2026-05-20T05:44:24,32.26,72.73
2026-05-20T05:44:29,32.26,72.73
2026-05-20T05:44:34,30.85,69.91
2026-05-20T05:44:39,30.85,69.91
2026-05-20T05:44:44,30.15,68.93
2026-05-20T05:44:49,30.15,68.93
2026-05-20T05:44:54,30.99,70.74
2026-05-20T05:44:59,30.99,70.74
2026-05-20T05:45:04,31.2,70.85
2026-05-20T05:45:09,31.2,70.85
2026-05-20T05:45:14,30.72,69.84
2026-05-20T05:45:19,30.72,69.84
2026-05-20T05:45:24,31.03,71.44
2026-05-20T05:45:29,31.03,71.44
