timestamp,net_rx_kb_s,net_tx_kb_s
2026-05-11T09:38:32,0.09,0.1
2026-05-11T09:38:37,0.12,0.12
2026-05-11T09:38:42,0.12,0.12
2026-05-11T09:38:47,0.28,0.27
2026-05-11T09:38:52,0.28,0.27
2026-05-11T09:38:57,0.28,0.28
2026-05-11T09:39:02,0.28,0.28
2026-05-11T09:39:07,0.32,0.59
2026-05-11T09:39:12,0.32,0.59
2026-05-11T09:39:17,1.09,8.21
2026-05-11T09:39:22,1.09,8.21
2026-05-11T09:39:27,1.94,19.31
2026-05-11T09:39:32,1.94,19.31
2026-05-11T09:39:37,2.52,25.32
2026-05-11T09:39:42,2.52,25.32
2026-05-11T09:39:47,3.32,38.35
2026-05-11T09:39:52,3.32,38.35
2026-05-11T09:39:57,4.13,57.83
2026-05-11T09:40:02,4.13,57.83
2026-05-11T09:40:07,4.96,75.22
2026-05-11T09:40:12,4.96,75.22
2026-05-11T09:40:17,5.93,89.49
2026-05-11T09:40:22,5.93,89.49
2026-05-11T09:40:27,6.72,99.85
2026-05-11T09:40:32,6.72,99.85
2026-05-11T09:40:37,7.69,112.71
2026-05-11T09:40:42,7.69,112.71
2026-05-11T09:40:47,8.89,126.97
2026-05-11T09:40:52,8.89,126.97
2026-05-11T09:40:57,9.55,140.5
2026-05-11T09:41:02,9.55,140.5
2026-05-11T09:41:07,10.15,156.8
2026-05-11T09:41:12,10.15,156.8
2026-05-11T09:41:17,10.86,172.69
2026-05-11T09:41:22,10.86,172.69
2026-05-11T09:41:27,10.61,182.68
2026-05-11T09:41:32,10.61,182.68
2026-05-11T09:41:37,10.21,183.58
2026-05-11T09:41:42,10.21,183.58
2026-05-11T09:41:47,10.16,170.54
2026-05-11T09:41:52,10.16,170.54
2026-05-11T09:41:57,10.23,168.35
2026-05-11T09:42:02,10.23,168.35
2026-05-11T09:42:07,10.31,175.86
2026-05-11T09:42:12,10.31,175.86
2026-05-11T09:42:17,10.1,163.69
2026-05-11T09:42:22,10.1,163.69
2026-05-11T09:42:27,10.08,164.63
2026-05-11T09:42:32,10.08,164.63
2026-05-11T09:42:37,10.41,179.46
