timestamp,net_rx_kb_s,net_tx_kb_s
2026-05-21T07:27:30,1.49,1.34
2026-05-21T07:27:35,0.41,0.24
2026-05-21T07:27:40,0.41,0.24
2026-05-21T07:27:45,0.14,0.12
2026-05-21T07:27:50,0.14,0.12
2026-05-21T07:27:55,0.99,3.85
2026-05-21T07:28:00,0.99,3.85
2026-05-21T07:28:05,3.45,9.06
2026-05-21T07:28:10,3.45,9.06
2026-05-21T07:28:15,7.24,15.4
2026-05-21T07:28:20,7.24,15.4
2026-05-21T07:28:25,11.04,24.38
2026-05-21T07:28:30,11.04,24.38
2026-05-21T07:28:35,14.68,32.7
2026-05-21T07:28:40,14.68,32.7
2026-05-21T07:28:45,18.67,42.12
2026-05-21T07:28:50,18.67,42.12
2026-05-21T07:28:55,22.7,51.36
2026-05-21T07:29:00,22.7,51.36
2026-05-21T07:29:05,26.27,59.17
2026-05-21T07:29:10,26.27,59.17
2026-05-21T07:29:15,29.8,67.2
2026-05-21T07:29:20,29.8,67.2
2026-05-21T07:29:25,31.52,71.36
2026-05-21T07:29:30,31.52,71.36
2026-05-21T07:29:35,31.72,71.66
2026-05-21T07:29:40,31.72,71.66
2026-05-21T07:29:45,32.29,73.0
2026-05-21T07:29:50,32.29,73.0
2026-05-21T07:29:55,32.64,73.96
2026-05-21T07:30:00,32.64,73.96
2026-05-21T07:30:05,31.95,71.42
2026-05-21T07:30:10,31.95,71.42
2026-05-21T07:30:15,30.16,67.57
2026-05-21T07:30:20,30.16,67.57
2026-05-21T07:30:25,31.05,70.98
2026-05-21T07:30:30,31.05,70.98
2026-05-21T07:30:35,33.91,77.88
2026-05-21T07:30:40,33.91,77.88
2026-05-21T07:30:45,34.21,77.16
2026-05-21T07:30:50,34.21,77.16
2026-05-21T07:30:55,80.11,126.73
2026-05-21T07:31:00,80.11,126.73
2026-05-21T07:31:05,106.66,156.59
2026-05-21T07:31:10,106.66,156.59
2026-05-21T07:31:15,68.53,109.7
2026-05-21T07:31:20,68.53,109.7
2026-05-21T07:31:25,43.6,83.97
2026-05-21T07:31:30,43.6,83.97
2026-05-21T07:31:35,37.5,83.77
2026-05-21T07:31:40,37.5,83.77
2026-05-21T07:31:45,38.14,85.69
2026-05-21T07:31:50,38.14,85.69
2026-05-21T07:31:55,42.51,82.08
2026-05-21T07:32:00,42.51,82.08
2026-05-21T07:32:05,39.28,74.06
2026-05-21T07:32:10,39.28,74.06
2026-05-21T07:32:15,31.71,71.68
2026-05-21T07:32:20,31.71,71.68
2026-05-21T07:32:25,32.43,73.16
2026-05-21T07:32:30,32.43,73.16
2026-05-21T07:32:35,33.05,74.46
2026-05-21T07:32:40,33.05,74.46
2026-05-21T07:32:45,33.81,77.16
2026-05-21T07:32:50,33.81,77.16
2026-05-21T07:32:55,34.46,81.32
2026-05-21T07:33:00,34.46,81.32
2026-05-21T07:33:05,34.48,81.31
2026-05-21T07:33:10,34.48,81.31
2026-05-21T07:33:15,39.45,78.15
2026-05-21T07:33:20,39.45,78.15
2026-05-21T07:33:25,38.22,78.55
2026-05-21T07:33:30,38.22,78.55
2026-05-21T07:33:35,33.26,78.81
2026-05-21T07:33:40,33.26,78.81
2026-05-21T07:33:45,22.1,48.85
2026-05-21T07:33:50,22.1,48.85
2026-05-21T07:33:55,7.46,15.23
2026-05-21T07:34:00,7.46,15.23
2026-05-21T07:34:05,12.94,29.9
2026-05-21T07:34:10,12.94,29.9
2026-05-21T07:34:15,27.14,62.65
2026-05-21T07:34:20,27.14,62.65
2026-05-21T07:34:25,33.86,79.48
2026-05-21T07:34:30,33.86,79.48
2026-05-21T07:34:35,42.29,82.93
2026-05-21T07:34:40,42.29,82.93
2026-05-21T07:34:45,42.94,80.87
2026-05-21T07:34:50,42.94,80.87
2026-05-21T07:34:55,34.92,78.63
2026-05-21T07:35:00,34.92,78.63
2026-05-21T07:35:05,33.49,76.72
2026-05-21T07:35:10,33.49,76.72
2026-05-21T07:35:15,32.26,74.05
2026-05-21T07:35:20,32.26,74.05
2026-05-21T07:35:25,32.2,74.13
2026-05-21T07:35:30,32.2,74.13
2026-05-21T07:35:35,32.45,74.98
2026-05-21T07:35:40,32.45,74.98
2026-05-21T07:35:45,32.75,75.61
2026-05-21T07:35:50,32.75,75.61
2026-05-21T07:35:55,32.51,74.65
2026-05-21T07:36:00,32.51,74.65
2026-05-21T07:36:05,31.59,72.07
2026-05-21T07:36:10,31.59,72.07
2026-05-21T07:36:15,31.83,73.14
2026-05-21T07:36:20,31.83,73.14
2026-05-21T07:36:25,32.1,75.11
2026-05-21T07:36:30,32.1,75.11
2026-05-21T07:36:35,27.44,64.18
2026-05-21T07:36:40,27.44,64.18
2026-05-21T07:36:45,13.29,29.84
2026-05-21T07:36:50,13.29,29.84
2026-05-21T07:36:55,1.9,3.25
2026-05-21T07:37:00,1.9,3.25
2026-05-21T07:37:05,0.21,0.22
2026-05-21T07:37:10,0.21,0.22
2026-05-21T07:37:15,0.14,0.71
2026-05-21T07:37:20,0.14,0.71
2026-05-21T07:37:25,0.97,4.68
2026-05-21T07:37:30,0.97,4.68
2026-05-21T07:37:35,1.09,5.9
2026-05-21T07:37:40,1.09,5.9
2026-05-21T07:37:45,0.4,2.06
2026-05-21T07:37:50,0.4,2.06
2026-05-21T07:37:55,50.05,175.03
2026-05-21T07:38:00,50.05,175.03
2026-05-21T07:38:05,60.43,187.68
2026-05-21T07:38:10,60.43,187.68
2026-05-21T07:38:15,12.25,15.87
2026-05-21T07:38:20,12.25,15.87
2026-05-21T07:38:25,1.73,3.08
2026-05-21T07:38:30,1.73,3.08
2026-05-21T07:38:35,0.1,0.1
2026-05-21T07:38:40,0.1,0.1
2026-05-21T07:38:45,22.25,153.22
2026-05-21T07:38:50,22.25,153.22
2026-05-21T07:38:55,47.82,180.0
2026-05-21T07:39:00,47.82,180.0
2026-05-21T07:39:05,27.43,29.51
2026-05-21T07:39:10,27.43,29.51
2026-05-21T07:39:15,4.36,27.67
2026-05-21T07:39:20,4.36,27.67
2026-05-21T07:39:25,3.83,27.4
2026-05-21T07:39:30,3.83,27.4
2026-05-21T07:39:35,1.59,2.77
2026-05-21T07:39:40,1.59,2.77
2026-05-21T07:39:45,0.48,0.57
2026-05-21T07:39:50,0.38,0.45
