timestamp,net_rx_kb_s,net_tx_kb_s
2026-05-12T14:37:07,0.14,0.13
2026-05-12T14:37:12,0.14,0.13
2026-05-12T14:37:17,0.18,0.23
2026-05-12T14:37:22,0.18,0.23
2026-05-12T14:37:27,0.64,0.61
2026-05-12T14:37:32,0.64,0.61
2026-05-12T14:37:37,0.69,0.67
2026-05-12T14:37:42,0.69,0.67
2026-05-12T14:37:47,0.22,0.29
2026-05-12T14:37:52,0.22,0.29
2026-05-12T14:37:57,1.64,10.67
2026-05-12T14:38:02,1.64,10.67
2026-05-12T14:38:07,3.5,29.3
2026-05-12T14:38:12,3.5,29.3
2026-05-12T14:38:17,5.27,59.25
2026-05-12T14:38:22,5.27,59.25
2026-05-12T14:38:27,7.48,91.15
2026-05-12T14:38:32,7.48,91.15
2026-05-12T14:38:37,8.94,107.74
2026-05-12T14:38:42,8.94,107.74
2026-05-12T14:38:47,10.85,134.07
2026-05-12T14:38:52,10.85,134.07
2026-05-12T14:38:57,12.95,168.85
2026-05-12T14:39:02,12.95,168.85
2026-05-12T14:39:07,14.47,196.29
2026-05-12T14:39:12,14.47,196.29
2026-05-12T14:39:17,16.25,222.97
2026-05-12T14:39:22,16.25,222.97
2026-05-12T14:39:27,18.23,253.0
2026-05-12T14:39:32,18.23,253.0
2026-05-12T14:39:37,20.29,285.83
2026-05-12T14:39:42,20.29,285.83
2026-05-12T14:39:47,22.58,319.39
2026-05-12T14:39:52,22.58,319.39
2026-05-12T14:39:57,23.47,333.34
2026-05-12T14:40:02,23.47,333.34
2026-05-12T14:40:07,22.72,334.47
2026-05-12T14:40:12,22.72,334.47
2026-05-12T14:40:17,21.82,329.01
2026-05-12T14:40:22,21.82,329.01
2026-05-12T14:40:27,21.9,329.36
2026-05-12T14:40:32,21.9,329.36
2026-05-12T14:40:37,23.53,338.1
2026-05-12T14:40:42,23.53,338.1
2026-05-12T14:40:47,24.07,333.64
2026-05-12T14:40:52,24.07,333.64
2026-05-12T14:40:57,23.31,342.94
2026-05-12T14:41:02,23.31,342.94
2026-05-12T14:41:07,23.27,351.83
2026-05-12T14:41:12,23.27,351.83
2026-05-12T14:41:17,23.14,341.56
2026-05-12T14:41:22,23.14,341.56
2026-05-12T14:41:27,22.9,341.95
2026-05-12T14:41:32,22.9,341.95
2026-05-12T14:41:37,22.99,343.59
2026-05-12T14:41:42,22.99,343.59
2026-05-12T14:41:47,22.98,335.93
2026-05-12T14:41:52,22.98,335.93
2026-05-12T14:41:57,22.91,340.18
2026-05-12T14:42:02,22.91,340.18
2026-05-12T14:42:07,22.89,340.5
2026-05-12T14:42:12,22.89,340.5
2026-05-12T14:42:17,23.38,338.94
2026-05-12T14:42:22,23.38,338.94
2026-05-12T14:42:27,23.42,348.81
2026-05-12T14:42:32,23.42,348.81
2026-05-12T14:42:37,22.78,351.91
2026-05-12T14:42:42,22.78,351.91
2026-05-12T14:42:47,23.07,357.46
2026-05-12T14:42:52,23.07,357.46
2026-05-12T14:42:57,23.43,362.41
2026-05-12T14:43:02,23.43,362.41
2026-05-12T14:43:07,23.3,346.11
2026-05-12T14:43:12,23.3,346.11
2026-05-12T14:43:17,22.87,331.72
2026-05-12T14:43:22,22.87,331.72
2026-05-12T14:43:27,22.82,340.0
2026-05-12T14:43:32,22.82,340.0
2026-05-12T14:43:37,22.63,337.04
2026-05-12T14:43:42,22.63,337.04
2026-05-12T14:43:47,22.42,330.41
2026-05-12T14:43:52,22.42,330.41
2026-05-12T14:43:57,23.02,350.95
2026-05-12T14:44:02,23.02,350.95
2026-05-12T14:44:07,23.24,356.51
2026-05-12T14:44:12,23.24,356.51
2026-05-12T14:44:17,22.53,327.22
2026-05-12T14:44:22,22.53,327.22
2026-05-12T14:44:27,22.23,321.08
2026-05-12T14:44:32,22.23,321.08
2026-05-12T14:44:37,22.51,342.9
2026-05-12T14:44:42,22.51,342.9
2026-05-12T14:44:47,22.26,329.58
2026-05-12T14:44:52,22.26,329.58
2026-05-12T14:44:57,22.3,326.47
2026-05-12T14:45:02,22.3,326.47
2026-05-12T14:45:07,22.91,342.28
2026-05-12T14:45:12,22.91,342.28
2026-05-12T14:45:17,23.09,347.97
2026-05-12T14:45:22,23.09,347.97
2026-05-12T14:45:27,22.96,353.84
2026-05-12T14:45:32,22.96,353.84
2026-05-12T14:45:37,22.8,342.15
2026-05-12T14:45:42,22.8,342.15
2026-05-12T14:45:47,22.82,330.39
2026-05-12T14:45:52,22.82,330.39
2026-05-12T14:45:57,23.24,348.31
2026-05-12T14:46:02,23.24,348.31
2026-05-12T14:46:07,22.79,341.58
2026-05-12T14:46:12,22.79,341.58
2026-05-12T14:46:17,22.45,336.78
2026-05-12T14:46:22,22.45,336.78
2026-05-12T14:46:27,22.8,356.81
2026-05-12T14:46:32,22.8,356.81
2026-05-12T14:46:37,23.0,352.68
2026-05-12T14:46:42,23.0,352.68
2026-05-12T14:46:47,23.18,348.45
2026-05-12T14:46:52,23.18,348.45
2026-05-12T14:46:57,22.97,346.48
2026-05-12T14:47:02,22.97,346.48
2026-05-12T14:47:07,23.06,345.09
2026-05-12T14:47:12,23.06,345.09
2026-05-12T14:47:17,23.36,346.69
2026-05-12T14:47:22,23.36,346.69
2026-05-12T14:47:27,23.42,351.48
2026-05-12T14:47:32,23.42,351.48
2026-05-12T14:47:37,23.63,361.51
