timestamp,net_rx_kb_s,net_tx_kb_s
2026-05-21T09:18:41,0.57,1.72
2026-05-21T09:18:46,0.38,1.4
2026-05-21T09:18:51,0.38,1.4
2026-05-21T09:18:56,0.36,1.27
2026-05-21T09:19:01,0.36,1.27
2026-05-21T09:19:06,0.77,2.59
2026-05-21T09:19:11,0.77,2.59
2026-05-21T09:19:16,0.87,3.49
2026-05-21T09:19:21,0.87,3.49
2026-05-21T09:19:26,0.88,5.02
2026-05-21T09:19:31,0.88,5.02
2026-05-21T09:19:36,1.57,8.76
2026-05-21T09:19:41,1.57,8.76
2026-05-21T09:19:46,2.14,11.11
2026-05-21T09:19:51,2.14,11.11
2026-05-21T09:19:56,2.63,13.88
2026-05-21T09:20:01,2.63,13.88
2026-05-21T09:20:06,3.21,16.75
2026-05-21T09:20:11,3.21,16.75
2026-05-21T09:20:16,3.47,17.96
2026-05-21T09:20:21,3.47,17.96
2026-05-21T09:20:26,3.73,17.87
2026-05-21T09:20:31,3.73,17.87
2026-05-21T09:20:36,4.14,20.07
2026-05-21T09:20:41,4.14,20.07
2026-05-21T09:20:46,4.29,25.15
2026-05-21T09:20:51,4.29,25.15
2026-05-21T09:20:56,4.51,27.31
2026-05-21T09:21:01,4.51,27.31
2026-05-21T09:21:06,5.27,27.45
2026-05-21T09:21:11,5.27,27.45
2026-05-21T09:21:16,5.84,28.14
2026-05-21T09:21:21,5.84,28.14
2026-05-21T09:21:26,5.87,29.84
2026-05-21T09:21:31,5.87,29.84
2026-05-21T09:21:36,5.84,28.92
2026-05-21T09:21:41,5.84,28.92
2026-05-21T09:21:46,5.61,28.79
2026-05-21T09:21:51,5.61,28.79
2026-05-21T09:21:56,5.71,33.57
2026-05-21T09:22:01,5.71,33.57
2026-05-21T09:22:06,5.94,34.24
2026-05-21T09:22:11,5.94,34.24
2026-05-21T09:22:16,5.81,31.75
2026-05-21T09:22:21,5.81,31.75
2026-05-21T09:22:26,6.08,32.34
2026-05-21T09:22:31,6.08,32.34
2026-05-21T09:22:36,5.93,33.01
2026-05-21T09:22:41,5.93,33.01
2026-05-21T09:22:46,5.86,31.96
2026-05-21T09:22:51,5.86,31.96
2026-05-21T09:22:56,5.7,30.13
2026-05-21T09:23:01,5.7,30.13
2026-05-21T09:23:06,5.49,32.27
2026-05-21T09:23:11,5.49,32.27
2026-05-21T09:23:16,5.77,31.86
2026-05-21T09:23:21,5.77,31.86
2026-05-21T09:23:26,5.87,29.39
2026-05-21T09:23:31,5.87,29.39
2026-05-21T09:23:36,5.42,30.1
2026-05-21T09:23:41,5.42,30.1
2026-05-21T09:23:46,5.23,32.12
2026-05-21T09:23:51,5.23,32.12
2026-05-21T09:23:56,5.84,31.6
2026-05-21T09:24:01,5.84,31.6
2026-05-21T09:24:06,5.66,30.9
2026-05-21T09:24:11,5.66,30.9
2026-05-21T09:24:16,5.29,32.9
2026-05-21T09:24:21,5.29,32.9
2026-05-21T09:24:26,5.51,31.0
2026-05-21T09:24:31,5.51,31.0
2026-05-21T09:24:36,5.72,30.34
2026-05-21T09:24:41,5.72,30.34
2026-05-21T09:24:46,5.74,30.82
2026-05-21T09:24:51,5.74,30.82
2026-05-21T09:24:56,5.91,30.71
2026-05-21T09:25:01,5.91,30.71
2026-05-21T09:25:06,5.89,35.74
2026-05-21T09:25:11,5.89,35.74
2026-05-21T09:25:16,5.54,34.16
2026-05-21T09:25:21,5.54,34.16
2026-05-21T09:25:26,5.31,31.39
2026-05-21T09:25:31,5.31,31.39
2026-05-21T09:25:36,12.09,33.56
2026-05-21T09:25:41,12.09,33.56
2026-05-21T09:25:46,12.33,32.44
2026-05-21T09:25:51,12.33,32.44
2026-05-21T09:25:56,5.63,32.2
2026-05-21T09:26:01,5.63,32.2
2026-05-21T09:26:06,5.55,31.36
2026-05-21T09:26:11,5.55,31.36
2026-05-21T09:26:16,5.82,29.68
2026-05-21T09:26:21,5.82,29.68
2026-05-21T09:26:26,5.81,28.94
2026-05-21T09:26:31,5.81,28.94
2026-05-21T09:26:36,5.7,31.99
2026-05-21T09:26:41,5.7,31.99
2026-05-21T09:26:46,5.88,32.74
2026-05-21T09:26:51,5.88,32.74
2026-05-21T09:26:56,5.73,31.38
2026-05-21T09:27:01,5.73,31.38
2026-05-21T09:27:06,5.34,31.51
2026-05-21T09:27:11,5.34,31.51
2026-05-21T09:27:16,5.59,31.93
2026-05-21T09:27:21,5.59,31.93
2026-05-21T09:27:26,6.02,31.65
2026-05-21T09:27:31,6.02,31.65
2026-05-21T09:27:36,5.62,30.72
2026-05-21T09:27:41,5.62,30.72
2026-05-21T09:27:46,5.18,31.29
2026-05-21T09:27:51,5.18,31.29
2026-05-21T09:27:56,11.67,31.63
2026-05-21T09:28:01,11.67,31.63
2026-05-21T09:28:06,11.8,30.31
2026-05-21T09:28:11,11.8,30.31
2026-05-21T09:28:16,5.39,32.55
2026-05-21T09:28:21,5.39,32.55
2026-05-21T09:28:26,5.39,33.43
2026-05-21T09:28:31,5.39,33.43
2026-05-21T09:28:36,5.77,30.31
2026-05-21T09:28:41,5.77,30.31
2026-05-21T09:28:46,5.68,31.24
2026-05-21T09:28:51,5.68,31.24
2026-05-21T09:28:56,5.29,32.43
2026-05-21T09:29:01,5.29,32.43
2026-05-21T09:29:06,5.28,31.72
2026-05-21T09:29:11,5.28,31.72
2026-05-21T09:29:16,6.08,31.83
2026-05-21T09:29:21,6.08,31.83
2026-05-21T09:29:26,6.46,30.93
2026-05-21T09:29:31,6.46,30.93
2026-05-21T09:29:36,5.88,30.63
2026-05-21T09:29:41,5.88,30.63
2026-05-21T09:29:46,5.67,31.69
2026-05-21T09:29:51,5.67,31.69
2026-05-21T09:29:56,5.48,31.16
2026-05-21T09:30:01,5.48,31.16
2026-05-21T09:30:06,5.46,31.71
2026-05-21T09:30:11,5.46,31.71
2026-05-21T09:30:16,5.67,32.01
2026-05-21T09:30:21,5.67,32.01
2026-05-21T09:30:26,5.95,30.8
2026-05-21T09:30:31,5.95,30.8
2026-05-21T09:30:36,6.24,32.12
