timestamp,net_rx_kb_s,net_tx_kb_s
2026-05-21T16:09:31,0.31,0.88
2026-05-21T16:09:36,0.26,0.57
2026-05-21T16:09:41,0.26,0.57
2026-05-21T16:09:46,0.24,0.73
2026-05-21T16:09:51,0.24,0.73
2026-05-21T16:09:56,0.72,3.0
2026-05-21T16:10:01,0.72,3.0
2026-05-21T16:10:06,1.0,4.23
2026-05-21T16:10:11,1.0,4.23
2026-05-21T16:10:16,1.56,6.35
2026-05-21T16:10:21,1.56,6.35
2026-05-21T16:10:26,1.99,9.41
2026-05-21T16:10:31,1.99,9.41
2026-05-21T16:10:36,2.12,12.04
2026-05-21T16:10:41,2.12,12.04
2026-05-21T16:10:46,2.72,16.89
2026-05-21T16:10:51,2.72,16.89
2026-05-21T16:10:56,2.95,19.51
2026-05-21T16:11:01,2.95,19.51
2026-05-21T16:11:06,3.28,19.5
2026-05-21T16:11:11,3.28,19.5
2026-05-21T16:11:16,3.69,20.34
2026-05-21T16:11:21,3.69,20.34
2026-05-21T16:11:26,4.14,21.67
2026-05-21T16:11:31,4.14,21.67
2026-05-21T16:11:36,4.86,25.03
2026-05-21T16:11:41,4.86,25.03
2026-05-21T16:11:46,5.26,27.08
2026-05-21T16:11:51,5.26,27.08
2026-05-21T16:11:56,5.12,29.12
2026-05-21T16:12:01,5.12,29.12
2026-05-21T16:12:06,5.42,30.91
2026-05-21T16:12:11,5.42,30.91
2026-05-21T16:12:16,5.6,32.05
2026-05-21T16:12:21,5.6,32.05
2026-05-21T16:12:26,5.27,32.51
2026-05-21T16:12:31,5.27,32.51
2026-05-21T16:12:36,5.51,29.88
2026-05-21T16:12:41,5.51,29.88
2026-05-21T16:12:46,5.43,33.65
2026-05-21T16:12:51,5.43,33.65
2026-05-21T16:12:56,11.99,34.98
2026-05-21T16:13:01,11.99,34.98
2026-05-21T16:13:06,12.16,30.8
2026-05-21T16:13:11,12.16,30.8
2026-05-21T16:13:16,5.48,30.66
2026-05-21T16:13:21,5.48,30.66
2026-05-21T16:13:26,5.66,31.95
2026-05-21T16:13:31,5.66,31.95
2026-05-21T16:13:36,5.47,32.43
2026-05-21T16:13:41,5.47,32.43
2026-05-21T16:13:46,5.41,31.14
2026-05-21T16:13:51,5.41,31.14
2026-05-21T16:13:56,5.73,30.88
2026-05-21T16:14:01,5.73,30.88
2026-05-21T16:14:06,5.75,31.09
2026-05-21T16:14:11,5.75,31.09
2026-05-21T16:14:16,5.65,29.75
2026-05-21T16:14:21,5.65,29.75
2026-05-21T16:14:26,5.52,30.69
2026-05-21T16:14:31,5.52,30.69
2026-05-21T16:14:36,5.32,34.29
2026-05-21T16:14:41,5.32,34.29
2026-05-21T16:14:46,5.39,32.76
2026-05-21T16:14:51,5.39,32.76
2026-05-21T16:14:56,5.32,32.85
2026-05-21T16:15:01,5.32,32.85
2026-05-21T16:15:06,5.13,31.9
2026-05-21T16:15:11,5.13,31.9
2026-05-21T16:15:16,5.3,30.04
2026-05-21T16:15:21,5.3,30.04
2026-05-21T16:15:26,5.53,33.02
2026-05-21T16:15:31,5.53,33.02
2026-05-21T16:15:36,5.73,32.08
2026-05-21T16:15:41,5.73,32.08
2026-05-21T16:15:46,5.71,29.7
2026-05-21T16:15:51,5.71,29.7
2026-05-21T16:15:56,5.66,31.92
2026-05-21T16:16:01,5.66,31.92
2026-05-21T16:16:06,5.39,32.49
2026-05-21T16:16:11,5.39,32.49
2026-05-21T16:16:16,5.44,31.26
2026-05-21T16:16:21,5.44,31.26
2026-05-21T16:16:26,5.53,31.43
2026-05-21T16:16:31,5.53,31.43
2026-05-21T16:16:36,5.47,32.05
2026-05-21T16:16:41,5.47,32.05
2026-05-21T16:16:46,5.53,32.52
2026-05-21T16:16:51,5.53,32.52
2026-05-21T16:16:56,5.97,33.94
2026-05-21T16:17:01,5.97,33.94
2026-05-21T16:17:06,6.0,32.01
