query,calls,avg_ms,total_ms,rows
DELETE FROM orders,1,279.61,279.61,21429
"INSERT INTO orders (id, user_id, address_id, status, subtotal, tax, shipping_cost, total,
                        shippi",1,165.36,165.36,2000
UPDATE carts SET status = $1,1,158.32,158.32,10000
"INSERT INTO orders (id, user_id, address_id, status, subtotal, tax, shipping_cost, total,
                        shippi",3,73.01,219.02,1500
DELETE FROM order_items,1,61.95,61.95,53787
UPDATE products SET stock = $1 WHERE stock < $2,1,40.47,40.47,30
SELECT COUNT(*) FROM products WHERE stock < $1,1,29.92,29.92,1
SELECT COUNT(*) FROM orders,2,11.14,22.29,2
SELECT COUNT(*) FROM carts,2,9.72,19.43,2
SELECT COUNT(*) FROM products WHERE name LIKE $1,1,8.08,8.08,1
DELETE FROM products WHERE name LIKE $1,1,7.76,7.76,0
"SELECT COUNT(*) AS ""_count$_all"" FROM (SELECT ""public"".""products"".""id"" FROM ""public"".""products"" WHERE ""public"".""products",18,7.33,132.01,18
SELECT COUNT(*) FROM products,2,7.33,14.66,2
SELECT COUNT(*) FROM order_items,4,7.13,28.50,4
"SELECT
		current_database() datname,
		schemaname,
		relname,
		seq_scan,
		seq_tup_read,
		idx_scan,
		idx_tup_fetch,
	",354,3.31,1171.28,3540
"DELETE FROM carts
      WHERE user_id IN (SELECT id FROM users WHERE email LIKE $1)",1,3.25,3.25,0
DELETE FROM users WHERE email LIKE $1,1,2.96,2.96,0
SELECT COUNT(*) FROM addresses,2,2.68,5.36,2
SELECT COUNT(*) FROM users WHERE email LIKE $1,2,2.63,5.27,2
"SELECT name, setting, COALESCE(unit, $1), short_desc, vartype FROM pg_settings WHERE vartype IN ($2, $3, $4) AND name !=",354,1.60,567.77,91686
SELECT COUNT(*) FROM orders WHERE status = $1,5,1.47,7.36,5
SELECT COUNT(*) FROM users,2,0.99,1.99,2
SELECT pg_database_size($1),1416,0.89,1253.65,1416
"SELECT
		current_database() datname,
		schemaname,
		relname,
		heap_blks_read,
		heap_blks_hit,
		idx_blks_read,
		idx_",354,0.57,201.87,3540
"UPDATE ""public"".""products"" SET ""stock"" = (""public"".""products"".""stock"" - $1), ""sold_count"" = (""public"".""products"".""sold_c",174858,0.51,89205.12,174858
"SELECT 
		  pg_database.datname as datname,
		  tmp.mode as mode,
		  COALESCE(count, $1) as count 
		FROM 
		  (
		    ",354,0.50,178.69,12744
"SELECT COUNT(*) FILTER (WHERE state=$1), COUNT(*) FILTER (WHERE state=$2)
    FROM pg_stat_activity WHERE datname=$3 AND",646,0.41,262.58,646
SELECT COUNT(*) FROM refresh_tokens,3,0.31,0.92,3
"INSERT INTO ""public"".""order_items"" (""id"",""order_id"",""product_id"",""product_name"",""quantity"",""unit_price"",""subtotal"") VALU",58286,0.29,16679.75,174858
DELETE FROM cart_items,1,0.28,0.28,193
SELECT COUNT(*) FROM cart_items,4,0.28,1.13,4
"SELECT
				pg_database.datname,
				tmp.state,
				tmp2.usename,
				tmp2.application_name,
				tmp2.backend_type,
				t",354,0.26,93.38,8600
DELETE FROM refresh_tokens,1,0.26,0.26,200
"SELECT
			COUNT(*) AS segments,
			SUM(size) AS size
		FROM pg_ls_waldir()
		WHERE name ~ $1",354,0.25,88.70,354
"INSERT INTO ""public"".""orders"" (""id"",""user_id"",""address_id"",""order_number"",""status"",""subtotal"",""tax"",""shipping_cost"",""tot",58286,0.23,13357.70,58286
SELECT pg_stat_statements_reset(),1,0.21,0.21,1
"INSERT INTO ""public"".""refresh_tokens"" (""id"",""user_id"",""token_hash"",""expires_at"",""revoked"",""created_at"") VALUES ($1,$2,$3",500,0.21,104.00,500
"INSERT INTO ""public"".""cart_items"" (""id"",""cart_id"",""product_id"",""quantity"",""price_at_time"",""created_at"") VALUES ($1,$2,$3",175051,0.18,31540.55,175051
"SELECT datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_",354,0.14,50.06,1770
"SELECT *,
				(case pg_is_in_recovery() when $1 then pg_last_wal_receive_lsn() else pg_current_wal_lsn() end) AS pg_curr",354,0.12,41.51,0
SELECT COUNT(*) FROM categories,2,0.09,0.17,2
"SELECT COUNT(*) AS ""_count$_all"" FROM (SELECT ""public"".""orders"".""id"" FROM ""public"".""orders"" WHERE ""public"".""orders"".""use",58247,0.09,5041.45,58247
"SELECT ""public"".""order_items"".""id"", ""public"".""order_items"".""product_id"", ""public"".""order_items"".""product_name"", ""public""",56408,0.08,4759.41,845568
"SELECT ""public"".""products"".""id"", ""public"".""products"".""name"", ""public"".""products"".""slug"", ""public"".""products"".""price"", ""p",70,0.08,5.87,840
"SELECT ROUND(blks_hit::numeric/NULLIF(blks_hit+blks_read,$1)*$2,$3)
    FROM pg_stat_database WHERE datname=$4",646,0.08,49.89,646
"SELECT ""public"".""order_items"".""id"", ""public"".""order_items"".""product_id"", ""public"".""order_items"".""product_name"", ""public""",500,0.08,37.51,5517
"SELECT ""public"".""products"".""id"", ""public"".""products"".""slug"", ""public"".""products"".""images"" FROM ""public"".""products"" WHERE",500,0.07,36.82,1500
"SELECT ""public"".""products"".""id"", ""public"".""products"".""name"", ""public"".""products"".""images"", ""public"".""products"".""category",116654,0.07,8452.25,349962
"SELECT ""public"".""products"".""id"", ""public"".""products"".""slug"", ""public"".""products"".""images"" FROM ""public"".""products"" WHERE",500,0.07,34.91,1500
SELECT xact_commit+xact_rollback FROM pg_stat_database WHERE datname=$1,648,0.07,45.09,648
