timestamp,net_rx_kb_s,net_tx_kb_s
2026-05-25T03:38:50,0.2,0.19
2026-05-25T03:38:55,0.17,0.7
2026-05-25T03:39:00,0.17,0.7
2026-05-25T03:39:05,0.3,0.79
2026-05-25T03:39:10,0.3,0.79
2026-05-25T03:39:15,0.62,2.13
2026-05-25T03:39:20,0.62,2.13
2026-05-25T03:39:25,0.71,3.75
2026-05-25T03:39:30,0.71,3.75
2026-05-25T03:39:35,0.92,4.25
2026-05-25T03:39:40,0.92,4.25
2026-05-25T03:39:45,1.25,6.88
2026-05-25T03:39:50,1.25,6.88
2026-05-25T03:39:55,1.47,12.56
2026-05-25T03:40:00,1.47,12.56
2026-05-25T03:40:05,1.63,13.9
2026-05-25T03:40:10,1.63,13.9
2026-05-25T03:40:15,8.56,12.78
2026-05-25T03:40:20,8.56,12.78
2026-05-25T03:40:25,8.99,14.37
2026-05-25T03:40:30,8.99,14.37
2026-05-25T03:40:35,2.51,16.84
2026-05-25T03:40:40,2.51,16.84
2026-05-25T03:40:45,2.79,18.75
2026-05-25T03:40:50,2.79,18.75
2026-05-25T03:40:55,3.13,18.5
2026-05-25T03:41:00,3.13,18.5
2026-05-25T03:41:05,3.36,19.47
2026-05-25T03:41:10,3.36,19.47
2026-05-25T03:41:15,3.5,21.94
2026-05-25T03:41:20,3.5,21.94
2026-05-25T03:41:25,3.94,23.39
2026-05-25T03:41:30,3.94,23.39
2026-05-25T03:41:35,4.03,24.81
2026-05-25T03:41:40,4.03,24.81
2026-05-25T03:41:45,4.11,25.95
2026-05-25T03:41:50,4.11,25.95
2026-05-25T03:41:55,4.79,29.12
2026-05-25T03:42:00,4.79,29.12
2026-05-25T03:42:05,5.13,31.75
2026-05-25T03:42:10,5.13,31.75
2026-05-25T03:42:15,8.52,35.54
2026-05-25T03:42:20,8.52,35.54
2026-05-25T03:42:25,35.29,122.44
2026-05-25T03:42:30,35.29,122.44
2026-05-25T03:42:35,43.83,190.14
2026-05-25T03:42:40,43.83,190.14
2026-05-25T03:42:45,30.19,180.78
2026-05-25T03:42:50,30.19,180.78
2026-05-25T03:42:55,31.44,185.55
2026-05-25T03:43:00,31.44,185.55
2026-05-25T03:43:05,30.72,185.51
2026-05-25T03:43:10,30.72,185.51
2026-05-25T03:43:15,31.23,185.87
2026-05-25T03:43:20,31.23,185.87
2026-05-25T03:43:25,30.29,180.96
2026-05-25T03:43:30,30.29,180.96
2026-05-25T03:43:35,28.91,184.23
2026-05-25T03:43:40,28.91,184.23
2026-05-25T03:43:45,30.85,189.76
2026-05-25T03:43:50,30.85,189.76
2026-05-25T03:43:55,32.16,188.6
2026-05-25T03:44:00,32.16,188.6
2026-05-25T03:44:05,30.84,189.63
2026-05-25T03:44:10,30.84,189.63
2026-05-25T03:44:15,34.09,181.65
2026-05-25T03:44:20,34.09,181.65
2026-05-25T03:44:25,33.78,180.46
2026-05-25T03:44:30,33.78,180.46
2026-05-25T03:44:35,29.51,188.2
2026-05-25T03:44:40,29.51,188.2
2026-05-25T03:44:45,25.31,152.94
2026-05-25T03:44:50,25.31,152.94
2026-05-25T03:44:55,12.8,75.34
2026-05-25T03:45:00,12.8,75.34
2026-05-25T03:45:05,5.49,35.3
2026-05-25T03:45:10,5.49,35.3
2026-05-25T03:45:15,5.95,34.99
2026-05-25T03:45:20,5.95,34.99
2026-05-25T03:45:25,5.98,34.06
2026-05-25T03:45:30,5.98,34.06
2026-05-25T03:45:35,5.89,31.59
2026-05-25T03:45:40,5.89,31.59
2026-05-25T03:45:45,6.39,33.44
2026-05-25T03:45:50,6.39,33.44
2026-05-25T03:45:55,7.18,36.98
2026-05-25T03:46:00,7.18,36.98
2026-05-25T03:46:05,7.11,34.85
2026-05-25T03:46:10,7.11,34.85
2026-05-25T03:46:15,6.17,32.79
2026-05-25T03:46:20,6.17,32.79
2026-05-25T03:46:25,5.64,32.58
2026-05-25T03:46:30,5.64,32.58
2026-05-25T03:46:35,5.76,33.52
2026-05-25T03:46:40,5.76,33.52
2026-05-25T03:46:45,5.74,35.57
2026-05-25T03:46:50,5.74,35.57
2026-05-25T03:46:55,5.41,35.93
2026-05-25T03:47:00,5.41,35.93
2026-05-25T03:47:05,5.31,36.5
2026-05-25T03:47:10,5.31,36.5
2026-05-25T03:47:15,5.67,39.39
2026-05-25T03:47:20,5.67,39.39
2026-05-25T03:47:25,12.83,37.67
2026-05-25T03:47:30,12.83,37.67
2026-05-25T03:47:35,12.96,33.98
2026-05-25T03:47:40,12.96,33.98
2026-05-25T03:47:45,6.04,31.11
2026-05-25T03:47:50,6.04,31.11
2026-05-25T03:47:55,4.71,26.43
2026-05-25T03:48:00,4.71,26.43
2026-05-25T03:48:05,2.38,16.42
2026-05-25T03:48:10,2.38,16.42
2026-05-25T03:48:15,0.91,5.09
2026-05-25T03:48:20,0.91,5.09
2026-05-25T03:48:25,0.4,0.49
2026-05-25T03:48:30,0.4,0.49
2026-05-25T03:48:35,0.14,0.14
2026-05-25T03:48:40,0.14,0.14
2026-05-25T03:48:45,0.16,0.22
2026-05-25T03:48:50,0.16,0.22
2026-05-25T03:48:55,0.44,0.66
2026-05-25T03:49:00,0.44,0.66
2026-05-25T03:49:05,0.61,1.0
2026-05-25T03:49:10,0.61,1.0
2026-05-25T03:49:15,0.41,0.59
2026-05-25T03:49:20,0.41,0.59
2026-05-25T03:49:25,0.22,0.19
2026-05-25T03:49:30,0.22,0.19
